stop_id,stop_lat,stop_lon,stop_calle,stop_esquina
7569,-31.4994771993513,-64.20894955257734,Hogar Iii Principal Esq Publica,"Manzana ""29"""
7570,-31.49952054703246,-64.21014204030163,Hogar Iii Principal Esq Publica,"Manzana ""18"""
7571,-31.49951180688678,-64.21116238838252,Hogar Iii Principal Esq Publica,"Manzana ""08"""
7572,-31.48790492896121,-64.20571954938964,Av. Velez Sarsfield 6400,Frente Estacion Ypf
7573,-31.48550669510695,-64.2046257145755,Av. Velez Sasrfield 6200,Esq Abdel Taier
7574,-31.41041289475194,-64.18613015155583,Tucuman 372,Esq La Rioja
7575,-31.40833553179734,-64.18398188658841,Tablada 220,Esq General Paz
7576,-31.48517185914181,-64.20456000219619,Av. Velez Sarsfield 6200,Esq Abdel Taier
7577,-31.48866229074787,-64.20646071734213,Av. Velez Sarsfield 6470,Estacion Ypf
7578,-31.49958093293279,-64.2111119608714,Hogar Iii Principal Esq Publica,"Manzana ""9"""
7579,-31.49957232492707,-64.20997695106887,Hogar Iii Principal Esq Publica,"Manzana ""19"""
7580,-31.49955420371006,-64.2088980710037,Hogar Iii Principal Esq Publica,"Manzana ""28"""
7581,-31.49952936236718,-64.2072630519943,Hogar Iii Principal Esq Publica,"Manzana ""38"""
7582,-31.49950868956166,-64.2059581221613,Hogar Iii Principal Esq Publica,"Manzana ""44"""
7583,-31.49949512593054,-64.20459321145273,Hogar Iii Principal Esq Publica,"Manzana ""48"""
7584,-31.49952514265542,-64.20329966043307,Hogar Iii Principal Esq Publica,"Manzana ""56"""
7585,-31.49948378973811,-64.20135218440977,Hogar Iii Principal Esq Publica,"Manzana ""63"""
7586,-31.49951385339858,-64.19891419289988,Villa Angelelli  I Principal  S/N,Frente Upas (Dispensario) N 15
7587,-31.4995605583869,-64.19657424793562,Villa Angelelli  I  Principal Esq Publica,"Manzana ""2"""
7588,-31.49953185527215,-64.19428417096886,Villa Angelelli  I  Principal Esq Publica,"Manzana ""4"""
7589,-31.49952556836165,-64.19199369199289,Villa Angelelli  I  Principal Esq Publica,"Manzana ""5"""
7590,-31.50010088133858,-64.19058788185548,Villa Angelelli  I  Publica Esq Publica,Frente Arco De Entrada
7591,-31.50508657237282,-64.19208994612613,Villa Angelelli  Ii  Principal Esq Publica,Frente Arco De Entrada
7592,-31.50512198297288,-64.19397209150635,Villa Angelelli  Ii  Principal Esq Publica,Plaza Las Gemelas--Destacamento Policial
7593,-31.36885784370872,-64.16268029224587,Carlos Gimenez  211,Esq. S. Ariño
7594,-31.36717159216746,-64.16464863368829,Carlos Gimenez  119,Esq. Casacuberta
7595,-31.36605606146284,-64.16624488553323,Carlos Gimenez  015,Esq. J. Podesta
7596,-31.36586463615489,-64.16761760652243,Julio Arboleda 3401,Esq. Sor Juana Ines De La Cruz
7597,-31.36664786112076,-64.1685151834084,Julio Arboleda 3243,Esq. V. Mackena
7598,-31.36786091032464,-64.16879747758824,Muiño 010,Esq. J. Podesta
7599,-31.36906190160281,-64.1674235724765,Muiño 092,Esq. Casacuberta
7600,-31.37049532549722,-64.165984087028,Muiño 194,Esq. Parravicini
7601,-31.3718550424773,-64.16951299400493,Av. Florencio Parravicini 2807,Esq. Martinez Paz
7602,-31.37406308634804,-64.16864376304218,Martinez Paz 382,Esq. Padre Lamonaca
7603,-31.37456158233276,-64.16720125911912,Martinez Paz 496,Esq. Los Ticas
7604,-31.37612042457236,-64.16766885231114,Los Ticas 2409,Esq. J. Franco
7605,-31.37736726745275,-64.1680385473455,Hulluman 1883,Esq. Concejal Cabiche
7606,-31.37984482569636,-64.16658623371475,Nuevo Mundo 1629,Esq. Republica De Siria
7607,-31.3809305999907,-64.1648805158285,Nuevo Mundo 774,Esq. Puerto Rico
7608,-31.38247466770488,-64.1625675051074,Nuevo Mundo 986,Esq Nva Orleans
7609,-31.38374986847325,-64.16360103197994,Nueva Orleans 1607,Esq. Puerto De Palos
7610,-31.3846601334164,-64.16444883992855,Nueva Orleans 1517,Esq. Guayaquil
7611,-31.38555724678278,-64.16522533418731,Nueva Orleans 1447,Esq. Santiso Y Moscoso
7612,-31.38739979600124,-64.16595297960056,Cabo Contreras 1323,Esq. Diagonal Ica
7613,-31.38891620671826,-64.16551970154387,Mauricio Yadarola 1090,Esq. Union
7614,-31.38967374198479,-64.1630891401129,Mauricio Yadarola 1342,Esq. Alem
7615,-31.43206072994852,-64.19354726630787,Richardson 193,Esq. A. Olmos
7616,-31.43281049763849,-64.19135488318183,Venezuela 10,Esq. Independencia
7617,-31.43493896876175,-64.19155074321304,Medina Allende S/N,Frente Facultad De Filosofia
7618,-31.43718285974678,-64.1923014515336,Medina Allende S/N,Esq. Haya De La Torre (Fte. Fac. Cs. Quimicas)
7619,-31.44206327690536,-64.19799561140391,Friuli,Entre Naciones Unidas Y Finocchietto
7620,-31.47163793187172,-64.20694066870936,Viña Del Mar 5026,Frente Colegio Barrio Mirizzi
7621,-31.47381404824691,-64.20742250200777,Viña Del Mar 5090,Esq. C. Ibarra
7622,-31.47393056181054,-64.20925830943105,Carmelo Ibarra 436,Esq. Molinari
7623,-31.47363056685622,-64.21079995859179,Carmelo Ibarra,Esq. La Falda
7624,-31.47470319791834,-64.2113353412138,La Falda 5198,Esq. Tilcara
7625,-31.47422079498788,-64.2141630619545,Tilcara 800,Esq. Arani
7626,-31.47393645715223,-64.21557542853697,Tilcara 894, Esq Chiclayo
7627,-31.47335269216755,-64.21852364325797,Tilcara 615,Esq. Bermejo
7628,-31.47277837412361,-64.22141878044913,Tilcara 433,Esq Caracas
7629,-31.47235542056208,-64.2236866022063,Tilcara,Esq. Las Cañas
7630,-31.47445218425102,-64.22516610586572,Congreso 5378,Esq. Av. De Mayo
7631,-31.47708666675636,-64.22588625028679,Congreso,Esq. Provincias Unidas
7632,-31.47948009972265,-64.22647537306293,Congreso 1288,Esq.  Cajamarca
7633,-31.47959069194737,-64.22939277679447,Cajamarca 1700,Esq. Alto Del Tala
7634,-31.47958639732062,-64.23141354623014,Cajamarca 1914,Esq. Altos Del Chipion
7635,-31.47873644004302,-64.23324200026474,Isla Verde,Esq. Cayuqueo 
7636,-31.48147453401389,-64.23456311918325,Rio Colorado,Esq. Ushuaia
7637,-31.4830066405473,-64.2345770337377,Rio Colorado,Esq. Malaespina
7638,-31.48433445348308,-64.2346080732418,Rio Colorado 6022,Esq. Cipoletti
7639,-31.48609564329395,-64.23458140789666,Rio Colorado 6184,Esq. Tunuyan
7640,-31.48839637914863,-64.23458399655783,Rio Colorado 6394,Esq. Gaiman
7641,-31.48833382615119,-64.2344435399585,Gaiman,Esq. Colorado
7642,-31.48637934417481,-64.23445393364806,Rio Colorado 6219,Esq. Tunuyan
7643,-31.48457714706172,-64.23445162874499,Rio Colorado,Esq. Cipoletti
7644,-31.48290620402841,-64.23443460389466,Rio Colorado,Esq. Malaespina
7645,-31.48175306308298,-64.2344348927286,Rio Colorado 5859,Esq. Ushuaia
7646,-31.47968307933718,-64.23411618052334,Cajamarca 2095,Esq. Colorado
7647,-31.47967991104833,-64.23180751242016,Cajamarca 1915,Esq. Altos Del Chipion
7648,-31.47969369962209,-64.2297642902614,Cajamarca 1815,Esq. Alto Del Tala
7649,-31.47768450089897,-64.22954189461278,Alto Del Tala 5659,Esq. El Arañado
7650,-31.4750238146969,-64.229502906318,Alto Del Tala 5459,Esq. Piedra Pintada
7651,-31.47430580580095,-64.2273841669251,Cachi Yaco 109,Esq. Cumbre Del Perchel
7652,-31.47492040055916,-64.22419437117468,Av. De Mayo 1432,Esq. V. Forestieri
7653,-31.47404286635932,-64.22262253602999,Rio Negro,Esq. Bogota
7654,-31.47280631413431,-64.22231988162298,Rio Negro 5203,Esq. Tilcara
7655,-31.47339163674467,-64.2188079297361,Tilcara 1123,Esq. Bermejo
7656,-31.47393212552654,-64.2159576575321,Tilcara 919,Esq. Chiclayo
7657,-31.47436326710525,-64.21373049508134,Tilcara 769,Esq. Sobremonte
7658,-31.47564695313982,-64.21320042319061,Calamuchita 5290,Esq . Bogota
7659,-31.47777723931108,-64.20974336624542,Av. De Mayo 471,Esq. Villa Maria
7660,-31.47748689420126,-64.2054256338234,Arica 111,Esq. Las Peñas
7661,-31.47758971760566,-64.20281797342871,Arica 15,Esq. Av. Velez Sarsfield
7662,-31.44233082536139,-64.19829066825265,Friuli,Esq. Naciones Unidas (Banco Macro)
7663,-31.43540798707401,-64.19156636443023,Medina Allende S/N,Frente Facultad De Filosofia
7664,-31.43284142161634,-64.19101172984831,Venezuela 015,Esq. Independencia
7665,-31.43160259039464,-64.19091026270613,Av. Ambrosio  Olmos 881,Esq. Independencia
7666,-31.43003527176064,-64.18754680854747,Av. Ambrosio Olmos 679,Entre Chile Y Peredo
7667,-31.42915662809095,-64.18570146852707,Av. Ambrosio  Olmos 535,Plaza España
7668,-31.38907288137973,-64.16170242246722,Abad E Illiana 1431,Esq. Av. Leandro N. Alem
7669,-31.38828743661412,-64.16383923103331,Abad E Illiana 1211,Esq. Ongagasta
7670,-31.38783623550869,-64.16531067486832,Abad E Illiana 859,Esq. Pje. Zamisky
7671,-31.38580825256356,-64.16523669113519,Cabo Contreras 1400,Esq. Santiso Y Moscoso
7672,-31.38493849051381,-64.1645761064685,Nueva Orleans 1496,Esq. Guayaquil
7673,-31.38405665406522,-64.16379018801781,Nueva Orleans 1596,Esq. Puerto De Palos
7674,-31.38261229069964,-64.16248682522117,Nueva Orleans 1698,Esq. Nuevo Mundo
7675,-31.38099008717344,-64.16451040054227,Nuevo Mundo 750,Esq. Puerto Rico
7676,-31.37992821770452,-64.16618248833055,Nuevo Mundo 663,Esq. Republica De Siria
7677,-31.37902294865997,-64.16732692728652,Nuevo Mundo,Esq Capdevila
7678,-31.37733756935455,-64.16795088735515,Hulluman 1894,Esq. Concejal Cabiche
7679,-31.37470926478137,-64.16701636875199,Los Ticas  2580,Esq. Martinez Paz
7680,-31.37372342348784,-64.16866618483124,Enrique Martinez Paz 357,Esq. Roberto Caseux
7681,-31.37223255853143,-64.1694260167285,Enrique Martinez Paz 223,Esq. Parravicini
7682,-31.37009502871711,-64.16603609749623,Muiño 175,Esq. Sanchez Ariño
7683,-31.36905795461054,-64.16708995444748,Muiño 115,Esq. Casacuberta
7684,-31.36776625961973,-64.16862506978232,Muiño 011,Esq. J. Podesta
7685,-31.36704984684209,-64.16805978030165,Jose Podesta S/N,Esq. S. Rosich
7686,-31.36599441998949,-64.16687574350743,Jose Podesta S/N,Esq C. Gimenez
7687,-31.36697044671578,-64.16522919873226,Carlos Gimenez 090,Esq. Casacuberta
7688,-31.36877370558058,-64.16298380206202,Carlos Gimenez 192,Esq. S. Ariño
7689,-31.34750686862779,-64.14763264527079,Av. Rancagua 4700,Punta De Linea
7690,-31.34761480803742,-64.14583914703518,Calle Publica S/N,"Manzana "" 12"" (Esq. Publica) Cdad. Villa Retiro (Linea 54)"
7691,-31.34777682196817,-64.14387424223501,Calle Publica S/N,"Manzana ""10"" Ipem Cdad Villa Retiro (Linea 54)"
7692,-31.34883564783867,-64.14690482712915,Calle Publica S/N,"Manzana ""15"" (Linea 54)"
7693,-31.35406279117865,-64.13038250642629,Calle Publica S/N,Esq. Publica (Fte. Centro De Salud) Cdad. Los Cuartetos (Linea 54)
7694,-31.35494494642335,-64.13150143087535,Calle Publica S/N,Frente Comisaria. Cdad Los Cuartetos (Linea 54)
7695,-31.35694048255439,-64.13151540555845,Calle Publica S/N,Esq Publica (A Dos Cuadras De Plaza Central) (Linea 54)
7696,-31.35850663190723,-64.13155761572395,Calle Publica S/N,Esq Publica (Fte. Ipem Cdad De Los Cuartetos) (Linea 54)
7697,-31.36225808878349,-64.13303467570705,Publica Esq Colectora,Frente Fabirica De Guantes 
7698,-31.35993352392376,-64.14712480366076,Colectora S//N,Esq. Av. Rancagua (Fte. Hipermercado Yaguar)
7699,-31.36822466792622,-64.15432661052922,Marco Del Pont 3501,Esq Domingo De La Gandara
7700,-31.37044679652466,-64.15514076874825,Marco Del Pont 3257,Esq Gaudencio
7701,-31.37234232214773,-64.15583149796927,Marco Del Pont 3000,Esq San Benito
7702,-31.37331916170889,-64.15750427896859,San Benito 1015,Esq. San Celestino
7703,-31.37332589069418,-64.15952804456789,San Benito 900,Esq Santa Olaya
7704,-31.37422153564146,-64.15909927050677,Gustavo Marambio 918,Esq San Andres
7705,-31.37477878292671,-64.15695796815396,Gustavo Marambio 1080,Esq Marco Del Pont
7706,-31.37682200124803,-64.15740223822891,Marco Del Pont 2613,Esq Capdevila
7707,-31.37647009401273,-64.1591393135784,Av. Dr. Arturo Capdevila 1001,Esq. Chibaja
7708,-31.37658358821449,-64.16265341771614,Av. Dr. Arturo Capdevila,Fte. Cologio Bernardo Houssay
7709,-31.37847001703204,-64.16585634197921,Republica De Siria 2085,Esq Capdevila
7710,-31.37970954259206,-64.16639215631864,Republica De Siria 2000,Esq Hulluman
7711,-31.38148236105829,-64.1671250340874,Republica De Siria 1850,F. Recalde
7712,-31.38355352292471,-64.16801995942541,Republica De Siria 1623,Esq Maracaibo
7713,-31.40112119363274,-64.17644680073799,Bedoya 026,Frente Estacion Gnc (Pasando Esquiu)
7714,-31.40049973188154,-64.17845435658138,Bedoya  114,Esq R. Indarte
7715,-31.40048911300802,-64.18200918353696,Av. Roque Saenz Peña  1423,Esq J. Del Campillo
7716,-31.413832695746,-64.19053983920311,Jujuy 22,Esq  Dean Funes
7717,-31.40974552020244,-64.188998981692,Jujuy 334,Esq  La  Rioja
7718,-31.40544602615746,-64.18600573054677,Bv. Las Heras,Frente Pileta Municipal Pque Las Heras
7719,-31.40374273268262,-64.1824483331905,Av. Roque Saenz Peña,Esq  Rivadeo
7720,-31.40218093254765,-64.18179019761212,Rivadeo 1206,Esq  F. Allende
7721,-31.39993540066273,-64.18087144659422,Rivadeo 1490,Esq  Bedoya
7722,-31.39933665458615,-64.17853651524044,Jeronimo Luis De Cabrera 159,Esq  R. Indarte
7723,-31.39991605780586,-64.17665033517737,Jeronimo Luis De Cabrera 031,Esq Juan B Justo
7724,-31.38180726134547,-64.16715694755217,Republica De Siria 1800,Esq  Puerto De Palos
7725,-31.38009328916193,-64.16643850712272,Republica De Siria 1956,Esq  Nuevo Mundo
7726,-31.37836827556882,-64.16569737281237,Republica De Siria 2082,Esq Capdevila
7727,-31.37700899839235,-64.16295286066014,Av. Dr. Arturo Capdevila 784,Esq. Oyayta
7728,-31.37666716852456,-64.15958342933344,Av. Dr. Arturo Capdevila,Esq. Chibaja
7729,-31.37716296211579,-64.15769549774022,Av. Dr. Arturo Capdevila,Esq.   Marco Del  Pont
7730,-31.37471693406267,-64.15698653470675,Gustavo Marambio 1075,Esq  San Guillermo
7731,-31.37417546514747,-64.159023069769,Gustavo Marambio 911,Esq  San Andres
7732,-31.37343561189872,-64.1592693154696,San Benito 900,Esq San Andres
7733,-31.3734278353032,-64.15782503030536,San Benito 1020,Esq. San Celestino
7734,-31.37222492378674,-64.15566136122585,Marco Del Pont 3078,Esq  Garramendi
7735,-31.37012731104668,-64.1548941663415,Marco Del Pont 3290,Esq  San  Fernando
7736,-31.36855421123628,-64.15433066704465,Marco Del Pont 3490,Esq Domingo De La Gandara
7737,-31.36669530265096,-64.15366941355968,Marco Del Pont 3650,Esq Parravicini
7738,-31.36000757186006,-64.14722371790381,Av. Rancagua,Esq. Colectora (Fte. Hipermercado Yaguar)
7739,-31.36219707443506,-64.13291476109197,Colectora S//N,Frente Fabrica De Guantes
7740,-31.35830354746647,-64.13142110980026,Publica Esq Publica,Frente Ipem
7741,-31.34893620515905,-64.14697882295631,Calle Publica S/N,"Manzana  ""15"" Cdad. Villa Retiro (Linea 54)"
7742,-31.34840292078444,-64.14376511645331,Calle Publica S/N, Frente Ipem Cuidad Villa Retiro (Linea 54)
7743,-31.34758397164623,-64.14550787538003,Calle Publica S/N,"Manzana ""12"" Cdad. Villa Retiro (Linea 54)"
7744,-31.34776847784443,-64.1474777850936,Av. Rancagua 4700,Frente Punta De Linea
7745,-31.34223437512635,-64.14782582989267,Av. Japon 568,Esq. Rancagua (Esc Olegario Victor Andrade)
7746,-31.34530048609059,-64.14761273683003,Av. Rancagua 4900,
7747,-31.35233378802054,-64.14846732029656,German Berdiales 1747,Esq  Gelly Y Obes
7748,-31.35234332056949,-64.15063972713826,German Brdiales 1637,Esq  S. Ovejero
7749,-31.35380414108386,-64.1518039577504,Jose Luis Orrego 4873,Esq. Roldan (Frente  Colegio)
7750,-31.35644831307916,-64.15176685123231,Jose Luis Orrego 4715,Esq  Dardo Cuneo
7751,-31.35801478177685,-64.15180602464385,Jose Luis Orrego 4610,Esq  Zorrilla De San Martin
7752,-31.35973136733578,-64.15027189861675,Bartolome Hidalgo 1646,Esq  Fco Del Prado
7753,-31.35971706664932,-64.14839182330913,Bartolome Hidalgo 1708,Esq  Rancagua
7754,-31.36592081114526,-64.14778104498772,Av. Rancagua 3725,Esq. Av. Lenadro N. Alem
7755,-31.36737795740835,-64.1474109743716,Francisco De Alarcon 1834,Esq  Granadero Tova
7756,-31.3673738762427,-64.14480740759392,Francisco De Alarcon 2000,Esq. Diaz Colodrero
7757,-31.36735813585959,-64.14314226218598,Francisco De Alarcon 2144,Esq  Postorino
7758,-31.36758189769244,-64.14157538643913,Gral. Manuel De Escalada  3689,Entre Alarcon Y Villegas
7759,-31.3695009377866,-64.141556623376,Manuel De Escalada 3547,Esq  Chorroarin
7760,-31.3720816551122,-64.1416221833706,Manuel De Escalada 3385,Esq  J. Laguna
7761,-31.37412961791348,-64.14161921304517,Manuel De Escalada  3145,Esq  J. Mellian
7762,-31.37642469972515,-64.14162255442906,Manuel De Escalada  2950,Esq  Luis Vernet
7763,-31.37877784148751,-64.14166150727465,Manuel De Escalada 2725,Esq Capdevila
7764,-31.37914645457464,-64.14274904088427,Av. Dr. Arturo Capdevila 1659,Esq. M. Postorino
7765,-31.37976256600857,-64.14573805381616,Av. Dr. Arturo Capdevila 1945,Esq. M. Chilavert
7766,-31.38119325915593,-64.14662068086692,Martiniano Chilavert 2477,Esq  Setubal
7767,-31.38253911383379,-64.14661408427489,Martiniano Chilavert 2357,Esq Locallino
7768,-31.38281525893216,-64.14884285966491,Diagonal Ica 2037,Esq Mismicat
7769,-31.3841808009641,-64.15326032372252,Diagonal Ica 1600,Esq  Mondolma
7770,-31.385282859427,-64.15491158730225,Pinagasta 1919,Esq  Puerto Rico
7771,-31.38693557222692,-64.15648278169512,Pinagasta 1717,Esq  Paysandu
7772,-31.38867983931122,-64.15810313512571,Pinagasta 1527,Esq Santiso Y Moscoso
7773,-31.41285141633644,-64.17676458380322,Salta 403,Esq  Catamarca
7774,-31.41477346483915,-64.17755779476806,Salta 257,Esq  Olmos
7775,-31.41772739704342,-64.17880729704665,Obispo Salguero  015,Esq Rosario De Santa Fe (Ex  Hospital San Roque)
7776,-31.42071512433292,-64.181141647526,Corrientes 319,Esq Chacabuco
7777,-31.42043112441757,-64.18291199890533,Ituzaingo 340,Esq. Pasaje Boveri
7778,-31.42257334765441,-64.18381769415682,Ituzaingo 484,Esq Rondeau
7779,-31.42593944306261,-64.18522407979694,Ituzaingo 774,Esq  Derqui
7780,-31.39096763810372,-64.16107039538913,Mauricio Yadarola,Esq. Panaholma
7781,-31.38944324710344,-64.15735581844507,Ministalalo 1480,Esq  Santiso Y Moscoso
7782,-31.3877341234844,-64.15585026349254,Ministalalo 1686,Esq  Paysandu
7783,-31.38599637944353,-64.15433434737643,Ministalalo 1898,Esq  Puerto Rico
7784,-31.385651650508,-64.15274229257767,Obispo Malvar Y Pinto 1998,Esq  Isasi De Isasmendi
7785,-31.38389926648643,-64.15119775638917,Obispo Malvar Y Pinto 2190,Esq  Manuela Magorga
7786,-31.38270021264874,-64.14814832724679,Diagonal Ica 2110,Esq  Rancagua
7787,-31.38269294328336,-64.14673479179952,Macatini 151,Esq Chilavert
7788,-31.38014182433732,-64.14647697698666,Martiniano Chilavert 2600,Esq Capdevila
7789,-31.3795526264479,-64.14417178006578,Av. Dr. Arturo Capdevila 2060,Esq. M. Postorino
7790,-31.37847593624225,-64.14156891713593,Manuel De Escalada 2940,Esq  J. Quesada
7791,-31.37421301720152,-64.1414889080036,Manuel De Escalada 3140,Esq  Rio Pasaje
7792,-31.37186242936896,-64.14149028096081,Manuel De Escalada 3350,Esq T. De Rocamora
7793,-31.36965571301484,-64.1414526889073,Manuel De Escalada 3550,Esq  J. Chorroarin
7794,-31.36771617563747,-64.14147189102577,Manuel De Escalada 3670,Esq F De Alarcon
7795,-31.36730477327293,-64.14281176092199,Francisco De Alarcon 2105,Esq  M. Postorino
7796,-31.36730418960552,-64.14481212295853,Francisco De Alarcon 1975,Esq  Diaz Colodrero
7797,-31.3673020706752,-64.14675892025477,Francisco De Alarcon 1865,Esq  Granadero Tova
7798,-31.36604510776349,-64.14763624937278,Av. Rancagua 3750,Esq. Av. Lenadro N. Alem
7799,-31.35957608380277,-64.14841302811305,Bartolome Hidalgo1783,Esq  Gelly Y Obes
7800,-31.35363540764828,-64.15156931563828,Jose Luis Orrego 4900,Esq. B. Roldan
7801,-31.35246760782068,-64.15030478507958,German Berdiales 1632,Esq Fo. Del Prado
7802,-31.35244845185521,-64.14804276402323,German Berdiales 1792,Esq  Rancagua
7803,-31.34552637094666,-64.14748925376881,Av. Rancagua 4900,Pasando Punta De Linea Villa Retiro
7804,-31.34209180002609,-64.14858947331774,Av. Japon 565,Esq. Rancagua (Colegio Olegario Victor Andrade)
7805,-31.36846047385356,-64.14779731837754,Av. Rancagua 3606,Esq  J. Pons
7806,-31.37172390396405,-64.14785478524233,Av. Rancagua 3317,Esq  San Fernando
7807,-31.37382249307794,-64.1478512901676,Av. Rancagua 3149,Esq  E. Magan
7808,-31.37643948874247,-64.14789921350564,Av. Rancagua 2929,Esq L. Vernet (Cpc Rancagua)
7809,-31.37911339162388,-64.14790550215332,Av. Rancagua 2677,Esq  Capdevila (Fte Mariano Max)
7810,-31.37906495432985,-64.15000752022864,Av. Dr. Arturo Capdevila 1639,Esq. Florencia
7811,-31.40036519490757,-64.16963925668874,Gral. Juan Jose Viamonte 1455,Pasando Suipacha
7812,-31.40295719425022,-64.16868030630825,Gral. Juan Jose Viamonte 1209,Esq  Charcas
7813,-31.40480214623386,-64.16793623148313,Gral. Juan Jose Viamonte 1045,Entre Buchardo E Ibarlbalz
7814,-31.40915457097597,-64.16641778235034,Gral. Juan Jose Viamonte 600,Esq  Oncativo (Trolubuses)
7815,-31.41051825828568,-64.16684121372782,Sarmiento 1325,Esq  J. Rios
7816,-31.41119962679547,-64.16928864148615,Sarmiento 1130,Esq  D. Luque
7817,-31.41209507084606,-64.1725813510593,Sarmiento 829,Esq O. Lagos
7818,-31.41411174220201,-64.17546713596533,Bv. Guzman,Esq Catamarca (Fte Control  Epec)
7819,-31.41820405379734,-64.176147629364,Bv. Guzman 020,Esq  Rosario De Santa Fe
7820,-31.4172238092138,-64.18386616429189,San Jeronimo,Esq San Martin (Pza San Martin)
7821,-31.44573095289989,-64.19398170122851,Av. Cjal. Felipe Bernardinelli 3000,Esq  Javier Diaz
7822,-31.44789622681682,-64.19432747013096,Av. Cjal. Felipe Bernardinelli 3160,Esq. B. Varela (Carrefour Express)
7823,-31.45027714444073,-64.19458629534428,Av. Cjal. Felipe Bernardinelli 3370,Esq  Luis M. Drago
7824,-31.45227708514373,-64.19504456789862,Av. Cjal. Felipe Bernardinelli 3578,Esq  Teniente Beam
7825,-31.45175535955343,-64.19836785361242,Teniente Beam 110,Esq  Bielsa
7826,-31.45328013860472,-64.19892366178006,Rafael Bielsa 3700,J. Guardado
7827,-31.45305354268078,-64.20048097217507,Jose Guardado 011,Esq  Vs Sarsfield
7828,-31.45339421183901,-64.20251277964576,Viña Del Mar 3742,Esq Tafi
7829,-31.45478413695373,-64.20288977990869,Viña Del Mar 3840,Esq Honolulu
7830,-31.45645880441979,-64.20333233342733,Viña Del Mar 3994,Esq  El Tirol
7831,-31.4563081716545,-64.2044709891266,El Tirol 350,Esq Piriapolis
7832,-31.45598107825508,-64.20614539814616,El Tirol 486,Esq Canarias
7833,-31.45738208529127,-64.20821054441421,Acapulco 3100,Esq Monaco
7834,-31.46016239473357,-64.20902392814702,Acapulpo 4370,Esq Tahati
7835,-31.46095560452868,-64.20754817101272,Mar De Ajo 479,Esq Capri
7836,-31.4592966741937,-64.20665146292143,Capri 4250,Esq  Montecarlo
7837,-31.45810627609357,-64.20632902785084,Capri 4050,Esq  Monaco
7838,-31.45621704065019,-64.20584022367429,Capri 4005,Esq  El Tirol
7839,-31.4563532363529,-64.2047039854216,El Tirol 363,Esq  Piriapolis
7840,-31.45660557598199,-64.20344674367811,El Tirol 200,Esq  Viña Del Amr
7841,-31.4550293720235,-64.20283890490379,Viña Del Mar 3855,Esq  Honolulu
7842,-31.45291395905962,-64.20229204566012,Viña Del Mar 3710,Esq  Pastor Taboada
7843,-31.45217711775824,-64.20079523032801,Dr. Oscar Cocca 317,Esq  Vs Sarsfield
7844,-31.45255678229572,-64.1988317077039,Bernardo Maceda 1978,Esq  Rafael Bielsa
7845,-31.45214195595322,-64.19492575559637,Av. Cjal. Felipe Bernardinelli,Esq Bosch-Beam
7846,-31.44972068203495,-64.19440603818113,Av. Cjal. Felipe Bernardinelli 3300,Esq Inchauspe
7847,-31.44709943762543,-64.19408811017708,Av. Cjal. Felipe Bernardinelli 3100,Esq  Chaneton (Carrefour Express)
7848,-31.44511211549967,-64.1937435818345,Av. Cjal. Felipe Bernardinelli 2941,Pasando Larreta
7849,-31.41553223017701,-64.17723621970742,Av. Emilio Olmos 480,Entre Salta Y Sgo Del Estero
7850,-31.41537641742792,-64.17145687036749,Av. 24 D Septiembre 770,Esq. Ovidio Lagos
7851,-31.41320433200029,-64.1714220934888,Fray Mamerto Esquiu 394,Esq  Catamarca
7852,-31.41108460516737,-64.17214834977092,Fray Mamerto Esquiu 594,Esq Oncativo
7853,-31.40806307265153,-64.17327956361059,Fray Mamerto Esquiu 880,Esq  Ibarlbalz
7854,-31.37886629501099,-64.15110346032242,Av. Dr. Arturo Capdevila 1582,Esq. Paranaiba
7855,-31.3805094947227,-64.14796347671974,Cosenza 180,Esq  Rancagua
7856,-31.37923712991989,-64.14777250612717,Av. Rancagua 2648,Esq  Capdevila (Fte Mariano Max)
7857,-31.3762229877558,-64.14776301402185,Av. Rancagua 2900,Esq San Francisco (Cpc Rancagua)
7858,-31.37388191367458,-64.14773508019663,Av. Rancagua 3194,Esq  E. Magan
7859,-31.37151457960951,-64.14768581344079,Av. Rancagua 3364,Esq  Fernando Abramo
7860,-31.44616157568391,-64.19283956313552,Cnel. Jose Javier Diaz 346,Esq Korn
7861,-31.44656595493051,-64.19080204173282,Cnel. Jose Javier Diaz 458,Esq R. Garcia
7862,-31.44670273638648,-64.18706767948555,Cnel. Jose Javier Diaz 600,Esq Valparaiso
7863,-31.44670930897782,-64.18321726269552,Cnel. Jose Javier Diaz 886,Esq Nores Martinez
7864,-31.44672901504325,-64.17962114127754,Cnel. Jose Javier Diaz 1064,Esq M. Garlot
7865,-31.44674360404003,-64.17723676023382,Cnel. Jose Javier Diaz 1272,Esq Richieri
7866,-31.44573833376407,-64.17650718051696,Pedro Jose De Parras 1310,Esq Richieri
7867,-31.44379158209667,-64.17657952653292,Av. Pablo Richieri 2767,Esq Tandil
7868,-31.44205361898646,-64.17655257331357,Av. Pablo Richieri,Esq Cruz Roja
7869,-31.43732229194239,-64.17591579092016,Av. Pablo Richieri 2200,Fte Secretaria De Ambiente De Cba
7870,-31.43501947331416,-64.17626955882137,Concepcion Arenal 1210,Esq Genaro Perez
7871,-31.4341683816964,-64.17897074743364,Concepcion Arenal 1000,Esq Paunero (Tribunales Federales)
